func,n,noise,interp,order,eval_type,nrmse,n_support
sin(2πx),1501,0.01,aaad,2,on_data,0.45691079165328913,4
sin(2πx),1501,0.01,s2_aaa_mle,2,on_data,0.17806974975098813,4
sin(2πx),1501,0.01,s3_se,2,on_data,2.252573658600861,13
sin(2πx),1501,0.01,agp_robust,4,on_data,0.05735441401750512,-1
sin(2πx),1501,0.01,aaad,4,on_data,1.963181411936036,4
sin(2πx),1501,0.01,s2_aaa_mle,4,on_data,0.5291417600651491,4
sin(2πx),1501,0.01,s3_se,4,on_data,360862.09818538796,13
sin(2πx),1501,0.01,agp_robust,6,on_data,0.11093892324172049,-1
sin(2πx),1501,0.01,aaad,6,on_data,11.749509310720745,4
sin(2πx),1501,0.01,s2_aaa_mle,6,on_data,1.735723258039662,4
sin(2πx),1501,0.01,s3_se,6,on_data,1.4731959791467786e11,13
exp(-x²),51,0.0,agp_robust,0,interior,3.778488214086106e-6,-1
exp(-x²),51,0.0,aaad,0,interior,5.331210624758523e-16,15
exp(-x²),51,0.0,s2_aaa_mle,0,interior,4.643454003404784e-11,11
exp(-x²),51,0.0,s3_se,0,interior,8.112290612306322e-11,28
exp(-x²),51,0.0,agp_robust,1,interior,2.426852065269522e-5,-1
exp(-x²),51,0.0,aaad,1,interior,6.877950724982949e-15,15
exp(-x²),51,0.0,s2_aaa_mle,1,interior,5.285372285922736e-10,11
exp(-x²),51,0.0,s3_se,1,interior,2.2064274548228396e-9,28
exp(-x²),51,0.0,agp_robust,2,interior,0.00011563430759724264,-1
exp(-x²),51,0.0,aaad,2,interior,6.556868699651953e-13,15
exp(-x²),51,0.0,s2_aaa_mle,2,interior,4.000140631349439e-9,11
exp(-x²),51,0.0,s3_se,2,interior,8.720167119124597e-8,28
exp(-x²),51,0.0,agp_robust,3,interior,0.00042348689755047333,-1
exp(-x²),51,0.0,aaad,3,interior,7.233843495441622e-11,15
exp(-x²),51,0.0,s2_aaa_mle,3,interior,2.5507591467502565e-8,11
exp(-x²),51,0.0,s3_se,3,interior,6.102299886183426e-6,28
exp(-x²),51,0.0,agp_robust,4,interior,0.0014820690415285585,-1
exp(-x²),51,0.0,aaad,4,interior,1.773676017459032e-9,15
exp(-x²),51,0.0,s2_aaa_mle,4,interior,1.4869613678556264e-7,11
exp(-x²),51,0.0,s3_se,4,interior,0.0005136052588789406,28
exp(-x²),51,0.0,agp_robust,5,interior,0.0036105157570312453,-1
exp(-x²),51,0.0,aaad,5,interior,6.067044518537169e-7,15
exp(-x²),51,0.0,s2_aaa_mle,5,interior,7.45450046867417e-7,11
exp(-x²),51,0.0,s3_se,5,interior,0.05059780571508106,28
exp(-x²),51,0.0,agp_robust,6,interior,0.013047288547838749,-1
exp(-x²),51,0.0,aaad,6,interior,5.9236835942812625e-5,15
exp(-x²),51,0.0,s2_aaa_mle,6,interior,2.489954666979495e-5,11
exp(-x²),51,0.0,s3_se,6,interior,13.05867397360042,28
exp(-x²),51,0.0,agp_robust,7,interior,0.02766424202037297,-1
exp(-x²),51,0.0,aaad,7,interior,0.005784108478335874,15
exp(-x²),51,0.0,s2_aaa_mle,7,interior,0.0005498498932653481,11
exp(-x²),51,0.0,s3_se,7,interior,5058.89061927677,28
exp(-x²),51,0.0,agp_robust,0,on_data,3.776168076686851e-6,-1
exp(-x²),51,0.0,aaad,0,on_data,5.818292340877492e-16,15
exp(-x²),51,0.0,s2_aaa_mle,0,on_data,4.707905082076066e-11,11
exp(-x²),51,0.0,s3_se,0,on_data,6.421705198231005e-11,28
exp(-x²),51,0.0,agp_robust,2,on_data,0.00011607268903817645,-1
exp(-x²),51,0.0,aaad,2,on_data,5.2193288856367044e-14,15
exp(-x²),51,0.0,s2_aaa_mle,2,on_data,4.157388174346556e-9,11
exp(-x²),51,0.0,s3_se,2,on_data,1.3415065417460189e-6,28
exp(-x²),51,0.0,agp_robust,4,on_data,0.001491608084322101,-1
exp(-x²),51,0.0,aaad,4,on_data,6.9543709344114515e-12,15
exp(-x²),51,0.0,s2_aaa_mle,4,on_data,1.5476263211088975e-7,11
exp(-x²),51,0.0,s3_se,4,on_data,0.1025234835392038,28
exp(-x²),51,0.0,agp_robust,6,on_data,0.012687089256087372,-1
exp(-x²),51,0.0,aaad,6,on_data,4.219445622538825e-9,15
exp(-x²),51,0.0,s2_aaa_mle,6,on_data,3.5944571551056633e-6,11
exp(-x²),51,0.0,s3_se,6,on_data,26804.60901268914,28
exp(-x²),51,1.0e-8,agp_robust,0,interior,3.7737666788893946e-6,-1
exp(-x²),51,1.0e-8,aaad,0,interior,1.9158275647440354e-8,27
exp(-x²),51,1.0e-8,s2_aaa_mle,0,interior,5.2137294112654654e-8,26
exp(-x²),51,1.0e-8,s3_se,0,interior,1.0187779134125107e-8,24
exp(-x²),51,1.0e-8,agp_robust,1,interior,2.4237949945393697e-5,-1
exp(-x²),51,1.0e-8,aaad,1,interior,5.18171867464256e-7,27
exp(-x²),51,1.0e-8,s2_aaa_mle,1,interior,3.379330139080988e-5,26
exp(-x²),51,1.0e-8,s3_se,1,interior,1.0263827557574092e-7,24
exp(-x²),51,1.0e-8,agp_robust,2,interior,0.00011546425394846483,-1
exp(-x²),51,1.0e-8,aaad,2,interior,1.8255303105466552e-5,27
exp(-x²),51,1.0e-8,s2_aaa_mle,2,interior,0.04489412543138629,26
exp(-x²),51,1.0e-8,s3_se,2,interior,1.8246379032013116e-6,24
exp(-x²),51,1.0e-8,agp_robust,3,interior,0.00042303910957648233,-1
exp(-x²),51,1.0e-8,aaad,3,interior,0.0011369709217512185,27
exp(-x²),51,1.0e-8,s2_aaa_mle,3,interior,68.57631764857496,26
exp(-x²),51,1.0e-8,s3_se,3,interior,4.1741730165486896e-5,24
exp(-x²),51,1.0e-8,agp_robust,4,interior,0.0014801014504060841,-1
exp(-x²),51,1.0e-8,aaad,4,interior,0.09288597957909919,27
exp(-x²),51,1.0e-8,s2_aaa_mle,4,interior,117455.88627292096,26
exp(-x²),51,1.0e-8,s3_se,4,interior,0.001305136266207175,24
exp(-x²),51,1.0e-8,agp_robust,5,interior,0.0036080421640366372,-1
exp(-x²),51,1.0e-8,aaad,5,interior,8.863518875384063,27
exp(-x²),51,1.0e-8,s2_aaa_mle,5,interior,2.217494452216269e8,26
exp(-x²),51,1.0e-8,s3_se,5,interior,0.047325054335881155,24
exp(-x²),51,1.0e-8,agp_robust,6,interior,0.013048935725346397,-1
exp(-x²),51,1.0e-8,aaad,6,interior,953.6723889373745,27
exp(-x²),51,1.0e-8,s2_aaa_mle,6,interior,4.633174307277152e11,26
exp(-x²),51,1.0e-8,s3_se,6,interior,1.9320011521744567,24
exp(-x²),51,1.0e-8,agp_robust,7,interior,0.027653921595801666,-1
exp(-x²),51,1.0e-8,aaad,7,interior,108368.99507545528,27
exp(-x²),51,1.0e-8,s2_aaa_mle,7,interior,1.0162718526330449e15,26
exp(-x²),51,1.0e-8,s3_se,7,interior,83.32897517961364,24
exp(-x²),51,1.0e-8,agp_robust,0,on_data,3.77142579637591e-6,-1
exp(-x²),51,1.0e-8,aaad,0,on_data,1.7700461618338774e-8,27
exp(-x²),51,1.0e-8,s2_aaa_mle,0,on_data,1.7700465409664668e-8,26
exp(-x²),51,1.0e-8,s3_se,0,on_data,1.1881531742051693e-8,24
exp(-x²),51,1.0e-8,agp_robust,2,on_data,0.00011590035868241625,-1
exp(-x²),51,1.0e-8,aaad,2,on_data,5.393926894563785e-5,27
exp(-x²),51,1.0e-8,s2_aaa_mle,2,on_data,5.995898596857472e-5,26
exp(-x²),51,1.0e-8,s3_se,2,on_data,1.3208275500002687e-5,24
exp(-x²),51,1.0e-8,agp_robust,4,on_data,0.0014896678339074226,-1
exp(-x²),51,1.0e-8,aaad,4,on_data,1.1443318222747325,27
exp(-x²),51,1.0e-8,s2_aaa_mle,4,on_data,0.842948007511197,26
exp(-x²),51,1.0e-8,s3_se,4,on_data,0.24046619689423157,24
exp(-x²),51,1.0e-8,agp_robust,6,on_data,0.012688610323532018,-1
exp(-x²),51,1.0e-8,aaad,6,on_data,37183.95434937236,27
exp(-x²),51,1.0e-8,s2_aaa_mle,6,on_data,18549.34727695817,26
exp(-x²),51,1.0e-8,s3_se,6,on_data,12412.703859292455,24
exp(-x²),51,0.0001,agp_robust,0,interior,8.888850767856076e-5,-1
exp(-x²),51,0.0001,aaad,0,interior,0.0002132154098846307,26
exp(-x²),51,0.0001,s2_aaa_mle,0,interior,0.00021321540988692594,26
exp(-x²),51,0.0001,s3_se,0,interior,0.00014572161866059898,27
exp(-x²),51,0.0001,agp_robust,1,interior,0.0003932455101863661,-1
exp(-x²),51,0.0001,aaad,1,interior,0.0048765696813386755,26
exp(-x²),51,0.0001,s2_aaa_mle,1,interior,0.004876569681588351,26
exp(-x²),51,0.0001,s3_se,1,interior,0.0012909501730547913,27
exp(-x²),51,0.0001,agp_robust,2,interior,0.0013180420773958247,-1
exp(-x²),51,0.0001,aaad,2,interior,0.2692925741623144,26
exp(-x²),51,0.0001,s2_aaa_mle,2,interior,0.26929257418508945,26
exp(-x²),51,0.0001,s3_se,2,interior,0.021630744115446215,27
exp(-x²),51,0.0001,agp_robust,3,interior,0.003921371135276393,-1
exp(-x²),51,0.0001,aaad,3,interior,21.218732814591647,26
exp(-x²),51,0.0001,s2_aaa_mle,3,interior,21.21873281657308,26
exp(-x²),51,0.0001,s3_se,3,interior,0.9942315945847576,27
exp(-x²),51,0.0001,agp_robust,4,interior,0.009411805982268755,-1
exp(-x²),51,0.0001,aaad,4,interior,2301.4031250026646,26
exp(-x²),51,0.0001,s2_aaa_mle,4,interior,2301.4031251640304,26
exp(-x²),51,0.0001,s3_se,4,interior,57.72480117714607,27
exp(-x²),51,0.0001,agp_robust,5,interior,0.023980694231467713,-1
exp(-x²),51,0.0001,aaad,5,interior,342953.7137842683,26
exp(-x²),51,0.0001,s2_aaa_mle,5,interior,342953.7137969522,26
exp(-x²),51,0.0001,s3_se,5,interior,3789.9291629014547,27
exp(-x²),51,0.0001,agp_robust,6,interior,0.03861146796531193,-1
exp(-x²),51,0.0001,aaad,6,interior,6.4844504321606e7,26
exp(-x²),51,0.0001,s2_aaa_mle,6,interior,6.484450432281994e7,26
exp(-x²),51,0.0001,s3_se,6,interior,277206.5226997474,27
exp(-x²),51,0.0001,agp_robust,7,interior,0.06989973249128184,-1
exp(-x²),51,0.0001,aaad,7,interior,1.3599736960505062e10,26
exp(-x²),51,0.0001,s2_aaa_mle,7,interior,1.3599736960669897e10,26
exp(-x²),51,0.0001,s3_se,7,interior,2.1320599120562192e7,27
exp(-x²),51,0.0001,agp_robust,0,on_data,8.61988589206137e-5,-1
exp(-x²),51,0.0001,aaad,0,on_data,0.0001981319287464161,26
exp(-x²),51,0.0001,s2_aaa_mle,0,on_data,0.00019813192874586414,26
exp(-x²),51,0.0001,s3_se,0,on_data,0.00013267904164528558,27
exp(-x²),51,0.0001,agp_robust,2,on_data,0.001284396697961134,-1
exp(-x²),51,0.0001,aaad,2,on_data,63.780872677842865,26
exp(-x²),51,0.0001,s2_aaa_mle,2,on_data,63.780872678327015,26
exp(-x²),51,0.0001,s3_se,2,on_data,0.21190743712393845,27
exp(-x²),51,0.0001,agp_robust,4,on_data,0.009114988575500254,-1
exp(-x²),51,0.0001,aaad,4,on_data,1.6063617677046278e8,26
exp(-x²),51,0.0001,s2_aaa_mle,4,on_data,1.6063617677168235e8,26
exp(-x²),51,0.0001,s3_se,4,on_data,3217.7193335347074,27
exp(-x²),51,0.0001,agp_robust,6,on_data,0.038789623356410285,-1
exp(-x²),51,0.0001,aaad,6,on_data,6.102659353329965e14,26
exp(-x²),51,0.0001,s2_aaa_mle,6,on_data,6.1026593533763e14,26
exp(-x²),51,0.0001,s3_se,6,on_data,7.39119204850904e7,27
exp(-x²),51,0.01,agp_robust,0,interior,0.007057886208183523,-1
exp(-x²),51,0.01,aaad,0,interior,0.08199708836442474,27
exp(-x²),51,0.01,s2_aaa_mle,0,interior,0.8780444533483597,26
exp(-x²),51,0.01,s3_se,0,interior,0.012912774729790001,20
exp(-x²),51,0.01,agp_robust,1,interior,0.021547781116972104,-1
exp(-x²),51,0.01,aaad,1,interior,27.761562851517937,27
exp(-x²),51,0.01,s2_aaa_mle,1,interior,3438.983331024562,26
exp(-x²),51,0.01,s3_se,1,interior,0.1068552828841989,20
exp(-x²),51,0.01,agp_robust,2,interior,0.05391723167488838,-1
exp(-x²),51,0.01,aaad,2,interior,13915.26013595358,27
exp(-x²),51,0.01,s2_aaa_mle,2,interior,1.9098309569630302e7,26
exp(-x²),51,0.01,s3_se,2,interior,0.9972754820000275,20
exp(-x²),51,0.01,agp_robust,3,interior,0.10860057835854696,-1
exp(-x²),51,0.01,aaad,3,interior,7.957140961304175e6,27
exp(-x²),51,0.01,s2_aaa_mle,3,interior,1.2081328944672493e11,26
exp(-x²),51,0.01,s3_se,3,interior,21.34122516317763,20
exp(-x²),51,0.01,agp_robust,4,interior,0.17783868761206229,-1
exp(-x²),51,0.01,aaad,4,interior,5.102135285293735e9,27
exp(-x²),51,0.01,s2_aaa_mle,4,interior,8.567721726578856e14,26
exp(-x²),51,0.01,s3_se,4,interior,412.9106149291474,20
exp(-x²),51,0.01,agp_robust,5,interior,0.26918835508034167,-1
exp(-x²),51,0.01,aaad,5,interior,3.606593746551343e12,27
exp(-x²),51,0.01,s2_aaa_mle,5,interior,6.69731765151668e18,26
exp(-x²),51,0.01,s3_se,5,interior,8991.546726867473,20
exp(-x²),51,0.01,agp_robust,6,interior,0.3787791606937012,-1
exp(-x²),51,0.01,aaad,6,interior,2.8217570948229305e15,27
exp(-x²),51,0.01,s2_aaa_mle,6,interior,5.793816304221934e22,26
exp(-x²),51,0.01,s3_se,6,interior,263713.43028841965,20
exp(-x²),51,0.01,agp_robust,7,interior,0.47940924284990255,-1
exp(-x²),51,0.01,aaad,7,interior,2.317896733142099e18,27
exp(-x²),51,0.01,s2_aaa_mle,7,interior,5.261913493345529e26,26
exp(-x²),51,0.01,s3_se,7,interior,6.725107764927845e6,20
exp(-x²),51,0.01,agp_robust,0,on_data,0.006949478606489405,-1
exp(-x²),51,0.01,aaad,0,on_data,0.019685236398221517,27
exp(-x²),51,0.01,s2_aaa_mle,0,on_data,0.019685236398223074,26
exp(-x²),51,0.01,s3_se,0,on_data,0.01654536909649559,20
exp(-x²),51,0.01,agp_robust,2,on_data,0.054263364150448565,-1
exp(-x²),51,0.01,aaad,2,on_data,69.80284918521224,27
exp(-x²),51,0.01,s2_aaa_mle,2,on_data,105.43601666594977,26
exp(-x²),51,0.01,s3_se,2,on_data,760.3960094637354,20
exp(-x²),51,0.01,agp_robust,4,on_data,0.1781488277589592,-1
exp(-x²),51,0.01,aaad,4,on_data,2.518376188090204e6,27
exp(-x²),51,0.01,s2_aaa_mle,4,on_data,4.938016743116458e6,26
exp(-x²),51,0.01,s3_se,4,on_data,1.5417862094406903e8,20
exp(-x²),51,0.01,agp_robust,6,on_data,0.37941404854447,-1
exp(-x²),51,0.01,aaad,6,on_data,1.3963442691926407e11,27
exp(-x²),51,0.01,s2_aaa_mle,6,on_data,3.7951761513961426e11,26
exp(-x²),51,0.01,s3_se,6,on_data,4.7150972329228914e13,20
exp(-x²),101,0.0,agp_robust,0,interior,2.972590276915681e-6,-1
exp(-x²),101,0.0,aaad,0,interior,7.951896600774901e-16,15
exp(-x²),101,0.0,s2_aaa_mle,0,interior,1.0362787591638148e-13,13
exp(-x²),101,0.0,agp_robust,1,interior,1.986554710384541e-5,-1
exp(-x²),101,0.0,aaad,1,interior,5.866913301236399e-15,15
exp(-x²),101,0.0,s2_aaa_mle,1,interior,1.3119811343255172e-12,13
exp(-x²),101,0.0,agp_robust,2,interior,0.00011713717162740211,-1
exp(-x²),101,0.0,aaad,2,interior,1.1571608924479212e-13,15
exp(-x²),101,0.0,s2_aaa_mle,2,interior,1.2607218599563805e-11,13
exp(-x²),101,0.0,agp_robust,3,interior,0.00041395818396905643,-1
exp(-x²),101,0.0,aaad,3,interior,9.394400605428717e-12,15
exp(-x²),101,0.0,s2_aaa_mle,3,interior,1.4668118040706448e-10,13
exp(-x²),101,0.0,agp_robust,4,interior,0.0034232569764245666,-1
exp(-x²),101,0.0,aaad,4,interior,8.274065118853179e-10,15
exp(-x²),101,0.0,s2_aaa_mle,4,interior,8.314692121393636e-10,13
exp(-x²),101,0.0,agp_robust,5,interior,0.013655364982015576,-1
exp(-x²),101,0.0,aaad,5,interior,1.2377990683421386e-7,15
exp(-x²),101,0.0,s2_aaa_mle,5,interior,1.971590994592888e-8,13
exp(-x²),101,0.0,agp_robust,6,interior,0.025768189195017124,-1
exp(-x²),101,0.0,aaad,6,interior,1.0925836984195266e-5,15
exp(-x²),101,0.0,s2_aaa_mle,6,interior,5.001203637643589e-6,13
exp(-x²),101,0.0,agp_robust,7,interior,0.02726357982568365,-1
exp(-x²),101,0.0,aaad,7,interior,0.0008237642852795569,15
exp(-x²),101,0.0,s2_aaa_mle,7,interior,0.00042239059314204365,13
exp(-x²),101,0.0,agp_robust,0,on_data,2.977803667902435e-6,-1
exp(-x²),101,0.0,aaad,0,on_data,8.392007397907471e-16,15
exp(-x²),101,0.0,s2_aaa_mle,0,on_data,1.282882896824927e-13,13
exp(-x²),101,0.0,agp_robust,2,on_data,0.00011938863690917818,-1
exp(-x²),101,0.0,aaad,2,on_data,5.52495111173245e-14,15
exp(-x²),101,0.0,s2_aaa_mle,2,on_data,1.5704583829618605e-11,13
exp(-x²),101,0.0,agp_robust,4,on_data,0.0034469784930496426,-1
exp(-x²),101,0.0,aaad,4,on_data,1.2293293249327845e-10,15
exp(-x²),101,0.0,s2_aaa_mle,4,on_data,7.981643557205134e-10,13
exp(-x²),101,0.0,agp_robust,6,on_data,0.025999325181262554,-1
exp(-x²),101,0.0,aaad,6,on_data,2.3744120829668708e-7,15
exp(-x²),101,0.0,s2_aaa_mle,6,on_data,2.5428785004459164e-7,13
exp(-x²),101,1.0e-8,agp_robust,0,interior,2.972017777504985e-6,-1
exp(-x²),101,1.0e-8,aaad,0,interior,3.502566248814641e-8,51
exp(-x²),101,1.0e-8,s2_aaa_mle,0,interior,3.502566199665135e-8,51
exp(-x²),101,1.0e-8,agp_robust,1,interior,1.986851360549731e-5,-1
exp(-x²),101,1.0e-8,aaad,1,interior,3.844057122066123e-6,51
exp(-x²),101,1.0e-8,s2_aaa_mle,1,interior,3.844057112219331e-6,51
exp(-x²),101,1.0e-8,agp_robust,2,interior,0.00011720960445133157,-1
exp(-x²),101,1.0e-8,aaad,2,interior,0.000677129246668283,51
exp(-x²),101,1.0e-8,s2_aaa_mle,2,interior,0.0006771292467781188,51
exp(-x²),101,1.0e-8,agp_robust,3,interior,0.00041414638114431414,-1
exp(-x²),101,1.0e-8,aaad,3,interior,0.1527566252299963,51
exp(-x²),101,1.0e-8,s2_aaa_mle,3,interior,0.15275662549165547,51
exp(-x²),101,1.0e-8,agp_robust,4,interior,0.003424144902232022,-1
exp(-x²),101,1.0e-8,aaad,4,interior,40.04251460438071,51
exp(-x²),101,1.0e-8,s2_aaa_mle,4,interior,40.042514705232406,51
exp(-x²),101,1.0e-8,agp_robust,5,interior,0.013657753577054274,-1
exp(-x²),101,1.0e-8,aaad,5,interior,11708.843671477196,51
exp(-x²),101,1.0e-8,s2_aaa_mle,5,interior,11708.843708583623,51
exp(-x²),101,1.0e-8,agp_robust,6,interior,0.02577102912410976,-1
exp(-x²),101,1.0e-8,aaad,6,interior,3.807014394638562e6,51
exp(-x²),101,1.0e-8,s2_aaa_mle,6,interior,3.8070144081507344e6,51
exp(-x²),101,1.0e-8,agp_robust,7,interior,0.027266250937571075,-1
exp(-x²),101,1.0e-8,aaad,7,interior,1.3374938022525835e9,51
exp(-x²),101,1.0e-8,s2_aaa_mle,7,interior,1.3374938072153594e9,51
exp(-x²),101,1.0e-8,agp_robust,0,on_data,2.9772617083736303e-6,-1
exp(-x²),101,1.0e-8,aaad,0,on_data,2.3873621822463642e-8,51
exp(-x²),101,1.0e-8,s2_aaa_mle,0,on_data,2.3873621696802536e-8,51
exp(-x²),101,1.0e-8,agp_robust,2,on_data,0.00011947313747789025,-1
exp(-x²),101,1.0e-8,aaad,2,on_data,0.005704908543760597,51
exp(-x²),101,1.0e-8,s2_aaa_mle,2,on_data,0.005704908233077129,51
exp(-x²),101,1.0e-8,agp_robust,4,on_data,0.003447396213142195,-1
exp(-x²),101,1.0e-8,aaad,4,on_data,7375.095057286603,51
exp(-x²),101,1.0e-8,s2_aaa_mle,4,on_data,7375.094659522658,51
exp(-x²),101,1.0e-8,agp_robust,6,on_data,0.026002305395705638,-1
exp(-x²),101,1.0e-8,aaad,6,on_data,1.4055548187246168e10,51
exp(-x²),101,1.0e-8,s2_aaa_mle,6,on_data,1.405554743015507e10,51
exp(-x²),101,0.0001,agp_robust,0,interior,9.296204096123435e-5,-1
exp(-x²),101,0.0001,aaad,0,interior,0.0003340053311567286,51
exp(-x²),101,0.0001,s2_aaa_mle,0,interior,0.00033400533115649736,51
exp(-x²),101,0.0001,s3_se,0,interior,0.00013980836262107051,53
exp(-x²),101,0.0001,agp_robust,1,interior,0.0003097280435610927,-1
exp(-x²),101,0.0001,aaad,1,interior,0.05402711446185719,51
exp(-x²),101,0.0001,s2_aaa_mle,1,interior,0.05402711446175631,51
exp(-x²),101,0.0001,s3_se,1,interior,0.002901803969177249,53
exp(-x²),101,0.0001,agp_robust,2,interior,0.0012569348985954315,-1
exp(-x²),101,0.0001,aaad,2,interior,17.782770885796108,51
exp(-x²),101,0.0001,s2_aaa_mle,2,interior,17.782770885775353,51
exp(-x²),101,0.0001,s3_se,2,interior,0.1843751425816018,53
exp(-x²),101,0.0001,agp_robust,3,interior,0.004008958142944437,-1
exp(-x²),101,0.0001,aaad,3,interior,7080.364214809889,51
exp(-x²),101,0.0001,s2_aaa_mle,3,interior,7080.364214795799,51
exp(-x²),101,0.0001,s3_se,3,interior,15.47229159025947,53
exp(-x²),101,0.0001,agp_robust,4,interior,0.015683591939167005,-1
exp(-x²),101,0.0001,aaad,4,interior,3.1775738377511394e6,51
exp(-x²),101,0.0001,s2_aaa_mle,4,interior,3.1775738377448693e6,51
exp(-x²),101,0.0001,s3_se,4,interior,1587.874622766513,53
exp(-x²),101,0.0001,agp_robust,5,interior,0.030782833226645413,-1
exp(-x²),101,0.0001,aaad,5,interior,1.5581494132115848e9,51
exp(-x²),101,0.0001,s2_aaa_mle,5,interior,1.5581494132089298e9,51
exp(-x²),101,0.0001,s3_se,5,interior,178608.82892569402,53
exp(-x²),101,0.0001,agp_robust,6,interior,0.05070213729707057,-1
exp(-x²),101,0.0001,aaad,6,interior,8.38629392914312e11,51
exp(-x²),101,0.0001,s2_aaa_mle,6,interior,8.386293929129105e11,51
exp(-x²),101,0.0001,s3_se,6,interior,2.2185510533496156e7,53
exp(-x²),101,0.0001,agp_robust,7,interior,0.10031583172654022,-1
exp(-x²),101,0.0001,aaad,7,interior,4.838899860750284e14,51
exp(-x²),101,0.0001,s2_aaa_mle,7,interior,4.838899860741454e14,51
exp(-x²),101,0.0001,s3_se,7,interior,2.960678563227294e9,53
exp(-x²),101,0.0001,agp_robust,0,on_data,9.305450866726245e-5,-1
exp(-x²),101,0.0001,aaad,0,on_data,0.00021312576489482065,51
exp(-x²),101,0.0001,s2_aaa_mle,0,on_data,0.00021312576489465566,51
exp(-x²),101,0.0001,s3_se,0,on_data,0.0001713436355632436,53
exp(-x²),101,0.0001,agp_robust,2,on_data,0.0012603527979090597,-1
exp(-x²),101,0.0001,aaad,2,on_data,1.5446973760079414,51
exp(-x²),101,0.0001,s2_aaa_mle,2,on_data,1.5446973760158589,51
exp(-x²),101,0.0001,s3_se,2,on_data,10.643588336399716,53
exp(-x²),101,0.0001,agp_robust,4,on_data,0.015640707739162766,-1
exp(-x²),101,0.0001,aaad,4,on_data,42821.681260514815,51
exp(-x²),101,0.0001,s2_aaa_mle,4,on_data,42821.6812606252,51
exp(-x²),101,0.0001,s3_se,4,on_data,4.123889719838951e6,53
exp(-x²),101,0.0001,agp_robust,6,on_data,0.05162832091207963,-1
exp(-x²),101,0.0001,aaad,6,on_data,1.9215787042755334e9,51
exp(-x²),101,0.0001,s2_aaa_mle,6,on_data,1.9215787042662582e9,51
exp(-x²),101,0.0001,s3_se,6,on_data,2.3572535650361553e12,53
exp(-x²),101,0.01,agp_robust,0,interior,0.006172592800712927,-1
exp(-x²),101,0.01,aaad,0,interior,0.05431638115319902,51
exp(-x²),101,0.01,s2_aaa_mle,0,interior,0.0543163811531985,51
exp(-x²),101,0.01,s3_se,0,interior,NaN,49
exp(-x²),101,0.01,agp_robust,1,interior,0.020643598697367902,-1
exp(-x²),101,0.01,aaad,1,interior,15.74219140896597,51
exp(-x²),101,0.01,s2_aaa_mle,1,interior,15.742191408965692,51
exp(-x²),101,0.01,s3_se,1,interior,NaN,49
exp(-x²),101,0.01,agp_robust,2,interior,0.04329238867362674,-1
exp(-x²),101,0.01,aaad,2,interior,7481.666138236368,51
exp(-x²),101,0.01,s2_aaa_mle,2,interior,7481.666138236229,51
exp(-x²),101,0.01,s3_se,2,interior,NaN,49
exp(-x²),101,0.01,agp_robust,3,interior,0.07301228769026251,-1
exp(-x²),101,0.01,aaad,3,interior,4.1302410233137705e6,51
exp(-x²),101,0.01,s2_aaa_mle,3,interior,4.1302410233136932e6,51
exp(-x²),101,0.01,s3_se,3,interior,NaN,49
exp(-x²),101,0.01,agp_robust,4,interior,0.14839145244054613,-1
exp(-x²),101,0.01,aaad,4,interior,2.5645635478242803e9,51
exp(-x²),101,0.01,s2_aaa_mle,4,interior,2.5645635478242326e9,51
exp(-x²),101,0.01,s3_se,4,interior,NaN,49
exp(-x²),101,0.01,agp_robust,5,interior,0.18114097324517858,-1
exp(-x²),101,0.01,aaad,5,interior,1.7399177394046838e12,51
exp(-x²),101,0.01,s2_aaa_mle,5,interior,1.7399177394046519e12,51
exp(-x²),101,0.01,s3_se,5,interior,NaN,49
exp(-x²),101,0.01,agp_robust,6,interior,0.27884954108326493,-1
exp(-x²),101,0.01,aaad,6,interior,1.2957831493697348e15,51
exp(-x²),101,0.01,s2_aaa_mle,6,interior,1.295783149369711e15,51
exp(-x²),101,0.01,s3_se,6,interior,NaN,49
exp(-x²),101,0.01,agp_robust,7,interior,0.34798779483064324,-1
exp(-x²),101,0.01,aaad,7,interior,1.0346459769692924e18,51
exp(-x²),101,0.01,s2_aaa_mle,7,interior,1.0346459769692737e18,51
exp(-x²),101,0.01,s3_se,7,interior,NaN,49
exp(-x²),101,0.01,agp_robust,0,on_data,0.006158756242327384,-1
exp(-x²),101,0.01,aaad,0,on_data,0.021134141124576393,51
exp(-x²),101,0.01,s2_aaa_mle,0,on_data,0.02113414112457793,51
exp(-x²),101,0.01,s3_se,0,on_data,NaN,49
exp(-x²),101,0.01,agp_robust,2,on_data,0.04327044652314046,-1
exp(-x²),101,0.01,aaad,2,on_data,15419.256362646192,51
exp(-x²),101,0.01,s2_aaa_mle,2,on_data,15419.256362655275,51
exp(-x²),101,0.01,s3_se,2,on_data,NaN,49
exp(-x²),101,0.01,agp_robust,4,on_data,0.1478274536899872,-1
exp(-x²),101,0.01,aaad,4,on_data,8.574847515092429e10,51
exp(-x²),101,0.01,s2_aaa_mle,4,on_data,8.574847515097295e10,51
exp(-x²),101,0.01,s3_se,4,on_data,NaN,49
exp(-x²),101,0.01,agp_robust,6,on_data,0.2778713397450829,-1
exp(-x²),101,0.01,aaad,6,on_data,7.144165312861501e17,51
exp(-x²),101,0.01,s2_aaa_mle,6,on_data,7.144165312865245e17,51
exp(-x²),101,0.01,s3_se,6,on_data,NaN,49
exp(-x²),501,0.0,agp_robust,0,interior,2.088800412198431e-6,-1
