func,n,noise,strategy,order,nrmse,n_support
tanh8x,101,0.0,bic,1,5.1661152372341695e-6,25
tanh8x,101,0.0,bic,2,3.2980160195889295e-5,25
tanh8x,101,0.0,bic,3,0.00012343889740896847,25
tanh8x,101,0.0,bic,4,0.0003377930550827029,25
tanh8x,101,0.0,bic,5,0.0018233592203113944,25
tanh8x,101,0.0,bic,6,0.010882381854357798,25
tanh8x,101,0.0,bic,7,3.371973700126166,25
tanh8x,101,0.0,bisect,0,6.916821956705441e-9,27
tanh8x,101,0.0,bisect,1,1.8481918867986787e-7,27
tanh8x,101,0.0,bisect,2,9.92741648619254e-7,27
tanh8x,101,0.0,bisect,3,5.656695388359137e-6,27
tanh8x,101,0.0,bisect,4,1.0347690926059024e-5,27
tanh8x,101,0.0,bisect,5,0.00012370702799482884,27
tanh8x,101,0.0,bisect,6,0.0043368123948550425,27
tanh8x,101,0.0,bisect,7,10.535029747285698,27
tanh8x,101,1.0e-8,adapt_k0.01,0,4.03917970597748e-8,34
tanh8x,101,1.0e-8,adapt_k0.01,1,1.0792623095507298e-6,34
tanh8x,101,1.0e-8,adapt_k0.01,2,6.896812733240997e-6,34
tanh8x,101,1.0e-8,adapt_k0.01,3,3.761757339470468e-5,34
tanh8x,101,1.0e-8,adapt_k0.01,4,8.44647880205886e-5,34
tanh8x,101,1.0e-8,adapt_k0.01,5,0.00047872381916935585,34
tanh8x,101,1.0e-8,adapt_k0.01,6,0.02165441019345968,34
tanh8x,101,1.0e-8,adapt_k0.01,7,15.418240703179235,34
tanh8x,101,1.0e-8,adapt_k0.1,0,2.1807610142922e-7,29
tanh8x,101,1.0e-8,adapt_k0.1,1,4.160418278154436e-6,29
tanh8x,101,1.0e-8,adapt_k0.1,2,2.7331934159490437e-5,29
tanh8x,101,1.0e-8,adapt_k0.1,3,0.0001006764102413756,29
tanh8x,101,1.0e-8,adapt_k0.1,4,0.0002371841673268307,29
tanh8x,101,1.0e-8,adapt_k0.1,5,0.0011018996948549357,29
tanh8x,101,1.0e-8,adapt_k0.1,6,0.024726953487606892,29
tanh8x,101,1.0e-8,adapt_k0.1,7,27.13324386749216,29
tanh8x,101,1.0e-8,adapt_k1.0,0,9.320760699748622e-9,27
tanh8x,101,1.0e-8,adapt_k1.0,1,2.0500563970309785e-7,27
tanh8x,101,1.0e-8,adapt_k1.0,2,1.1155011072622266e-6,27
tanh8x,101,1.0e-8,adapt_k1.0,3,5.301519064585281e-6,27
tanh8x,101,1.0e-8,adapt_k1.0,4,1.190537211910331e-5,27
tanh8x,101,1.0e-8,adapt_k1.0,5,0.0001514705796576844,27
tanh8x,101,1.0e-8,adapt_k1.0,6,0.03181552241863889,27
tanh8x,101,1.0e-8,adapt_k1.0,7,3.067129760113135,27
tanh8x,101,1.0e-8,adapt_k10,0,2.6315274765045543e-5,7
tanh8x,101,1.0e-8,adapt_k10,1,0.00016637484264065726,7
tanh8x,101,1.0e-8,adapt_k10,2,0.0008313991518788735,7
tanh8x,101,1.0e-8,adapt_k10,3,0.0007548690136506752,7
tanh8x,101,1.0e-8,adapt_k10,4,0.002703694596898008,7
tanh8x,101,1.0e-8,adapt_k10,5,0.0047659596067402355,7
tanh8x,101,1.0e-8,adapt_k10,6,0.015941010799159477,7
tanh8x,101,1.0e-8,adapt_k10,7,0.4902941612519685,7
tanh8x,101,1.0e-8,adapt_k100,0,0.0002984393637956655,6
tanh8x,101,1.0e-8,adapt_k100,1,0.0019371607391153493,6
tanh8x,101,1.0e-8,adapt_k100,2,0.007831756903071458,6
tanh8x,101,1.0e-8,adapt_k100,3,0.006589218168910158,6
tanh8x,101,1.0e-8,adapt_k100,4,0.023649053016321232,6
tanh8x,101,1.0e-8,adapt_k100,5,0.03190186945506973,6
tanh8x,101,1.0e-8,adapt_k100,6,0.038165324704475596,6
tanh8x,101,1.0e-8,adapt_k100,7,8.46700748998651,6
tanh8x,101,1.0e-8,mmax10,0,2.6315274765100705e-5,7
tanh8x,101,1.0e-8,mmax10,1,0.0001663748426428742,7
tanh8x,101,1.0e-8,mmax10,2,0.0008313991515636681,7
tanh8x,101,1.0e-8,mmax10,3,0.0007548692581778074,7
tanh8x,101,1.0e-8,mmax10,4,0.0027034451325239593,7
tanh8x,101,1.0e-8,mmax10,5,0.00476462178102376,7
tanh8x,101,1.0e-8,mmax10,6,0.010181124817476258,7
tanh8x,101,1.0e-8,mmax10,7,1.1155841077711979,7
tanh8x,101,1.0e-8,mmax15,0,2.6315274765116002e-5,7
tanh8x,101,1.0e-8,mmax15,1,0.00016637484263999682,7
tanh8x,101,1.0e-8,mmax15,2,0.000831399151365745,7
tanh8x,101,1.0e-8,mmax15,3,0.000754869028902349,7
tanh8x,101,1.0e-8,mmax15,4,0.0027035631039786638,7
tanh8x,101,1.0e-8,mmax15,5,0.004751088716642737,7
tanh8x,101,1.0e-8,mmax15,6,0.0039757105935942704,7
tanh8x,101,1.0e-8,mmax15,7,6.999631311929933,7
tanh8x,101,1.0e-8,mmax20,0,2.6315274765042273e-5,7
tanh8x,101,1.0e-8,mmax20,1,0.0001663748426419696,7
tanh8x,101,1.0e-8,mmax20,2,0.0008313991518608063,7
tanh8x,101,1.0e-8,mmax20,3,0.0007548691116429082,7
tanh8x,101,1.0e-8,mmax20,4,0.002703648271903264,7
tanh8x,101,1.0e-8,mmax20,5,0.004729302197164676,7
tanh8x,101,1.0e-8,mmax20,6,0.008946217766350982,7
tanh8x,101,1.0e-8,mmax20,7,13.368302997911558,7
tanh8x,101,1.0e-8,mmax25,0,2.110474999022392e-7,25
tanh8x,101,1.0e-8,mmax25,1,4.096068291020147e-6,25
tanh8x,101,1.0e-8,mmax25,2,2.919532395159186e-5,25
tanh8x,101,1.0e-8,mmax25,3,0.00010940886235722487,25
tanh8x,101,1.0e-8,mmax25,4,0.000296503313881372,25
tanh8x,101,1.0e-8,mmax25,5,0.001735779206053619,25
tanh8x,101,1.0e-8,mmax25,6,0.0033988424048841904,25
tanh8x,101,1.0e-8,mmax25,7,11.342245560504878,25
tanh8x,101,1.0e-8,mmax30,0,3.45227071168673e-7,30
tanh8x,101,1.0e-8,mmax30,1,6.97704349756788e-6,30
tanh8x,101,1.0e-8,mmax30,2,5.0233310611562334e-5,30
tanh8x,101,1.0e-8,mmax30,3,0.00020091145760359465,30
tanh8x,101,1.0e-8,mmax30,4,0.0004926433800478042,30
tanh8x,101,1.0e-8,mmax30,5,0.002702142066184669,30
tanh8x,101,1.0e-8,mmax30,6,0.0023848421790226802,30
tanh8x,101,1.0e-8,mmax30,7,4.02920659105693,30
tanh8x,101,1.0e-8,mmax40,0,7.611399835779348e-9,40
tanh8x,101,1.0e-8,mmax40,1,1.58100637298384e-7,40
tanh8x,101,1.0e-8,mmax40,2,8.818025856276909e-7,40
tanh8x,101,1.0e-8,mmax40,3,7.290685903583286e-6,40
tanh8x,101,1.0e-8,mmax40,4,1.5712183182288353e-5,40
tanh8x,101,1.0e-8,mmax40,5,0.000248674687984955,40
tanh8x,101,1.0e-8,mmax40,6,0.005030653790708716,40
tanh8x,101,1.0e-8,mmax40,7,19.115501898633628,40
tanh8x,101,1.0e-8,bic,0,2.110474999022392e-7,25
tanh8x,101,1.0e-8,bic,1,4.096068291020147e-6,25
tanh8x,101,1.0e-8,bic,2,2.919532395159186e-5,25
tanh8x,101,1.0e-8,bic,3,0.00010940886235722487,25
tanh8x,101,1.0e-8,bic,4,0.000296503313881372,25
tanh8x,101,1.0e-8,bic,5,0.001735779206053619,25
tanh8x,101,1.0e-8,bic,6,0.0033988424048841904,25
tanh8x,101,1.0e-8,bic,7,11.342245560504878,25
tanh8x,101,1.0e-8,bisect,0,9.320760699748622e-9,27
tanh8x,101,1.0e-8,bisect,1,2.0500563970309785e-7,27
tanh8x,101,1.0e-8,bisect,2,1.1155011072622266e-6,27
tanh8x,101,1.0e-8,bisect,3,5.301519064585281e-6,27
tanh8x,101,1.0e-8,bisect,4,1.190537211910331e-5,27
tanh8x,101,1.0e-8,bisect,5,0.0001514705796576844,27
tanh8x,101,1.0e-8,bisect,6,0.03181552241863889,27
tanh8x,101,1.0e-8,bisect,7,3.067129760113135,27
tanh8x,101,0.0001,baseline,0,0.00013003623014117376,54
tanh8x,101,0.0001,baseline,1,0.020590460495589883,54
tanh8x,101,0.0001,baseline,2,2.3840586378006203,54
tanh8x,101,0.0001,baseline,3,282.97164411348206,54
tanh8x,101,0.0001,baseline,4,22099.337656186464,54
tanh8x,101,0.0001,baseline,5,5.236044300822797e6,54
tanh8x,101,0.0001,baseline,6,1.915984954321996e8,54
tanh8x,101,0.0001,baseline,7,5.1326303014735855e10,54
tanh8x,101,0.0001,adapt_k0.01,0,7.17102970629418e-5,33
tanh8x,101,0.0001,adapt_k0.01,1,0.0011734217892343697,33
tanh8x,101,0.0001,adapt_k0.01,2,0.007106882855367372,33
tanh8x,101,0.0001,adapt_k0.01,3,0.02766935944000707,33
tanh8x,101,0.0001,adapt_k0.01,4,0.3268838940478601,33
tanh8x,101,0.0001,adapt_k0.01,5,2.1509125355249656,33
tanh8x,101,0.0001,adapt_k0.01,6,13.766746971443883,33
tanh8x,101,0.0001,adapt_k0.01,7,289.34420041574276,33
tanh8x,101,0.0001,adapt_k0.1,0,7.328385326505999e-5,31
tanh8x,101,0.0001,adapt_k0.1,1,0.0008352678923128236,31
tanh8x,101,0.0001,adapt_k0.1,2,0.0049499583101306616,31
tanh8x,101,0.0001,adapt_k0.1,3,0.015068909324043893,31
tanh8x,101,0.0001,adapt_k0.1,4,0.037625270298148654,31
tanh8x,101,0.0001,adapt_k0.1,5,0.11858710644201499,31
tanh8x,101,0.0001,adapt_k0.1,6,0.14783822927293644,31
tanh8x,101,0.0001,adapt_k0.1,7,0.5806311572404493,31
tanh8x,101,0.0001,adapt_k1.0,0,7.916146949675233e-5,23
tanh8x,101,0.0001,adapt_k1.0,1,0.0008829232532802974,23
tanh8x,101,0.0001,adapt_k1.0,2,0.011125998518420058,23
tanh8x,101,0.0001,adapt_k1.0,3,0.0786067138352782,23
tanh8x,101,0.0001,adapt_k1.0,4,0.9522398436288138,23
tanh8x,101,0.0001,adapt_k1.0,5,28.800951643635855,23
tanh8x,101,0.0001,adapt_k1.0,6,112.68326756561058,23
tanh8x,101,0.0001,adapt_k1.0,7,3074.4479956322907,23
tanh8x,101,0.0001,adapt_k10,0,4.872007917441431e-5,7
tanh8x,101,0.0001,adapt_k10,1,0.00022461720695688865,7
tanh8x,101,0.0001,adapt_k10,2,0.0006993855034592656,7
tanh8x,101,0.0001,adapt_k10,3,0.0011903536460080115,7
tanh8x,101,0.0001,adapt_k10,4,0.002090506084703103,7
tanh8x,101,0.0001,adapt_k10,5,0.005674388078629529,7
tanh8x,101,0.0001,adapt_k10,6,0.003557877713550122,7
tanh8x,101,0.0001,adapt_k10,7,0.011305270341441005,7
tanh8x,101,0.0001,adapt_k100,0,0.0002949338929576346,6
tanh8x,101,0.0001,adapt_k100,1,0.0019432469569011209,6
tanh8x,101,0.0001,adapt_k100,2,0.007758917988977759,6
tanh8x,101,0.0001,adapt_k100,3,0.006932705791654675,6
tanh8x,101,0.0001,adapt_k100,4,0.023351913617695383,6
tanh8x,101,0.0001,adapt_k100,5,0.03294066099083321,6
tanh8x,101,0.0001,adapt_k100,6,0.034898865394887645,6
tanh8x,101,0.0001,adapt_k100,7,0.09062777094618546,6
tanh8x,101,0.0001,mmax10,0,6.073520567397955e-5,9
tanh8x,101,0.0001,mmax10,1,0.0006487353715103402,9
tanh8x,101,0.0001,mmax10,2,0.001380748397180206,9
tanh8x,101,0.0001,mmax10,3,0.01586672975472697,9
tanh8x,101,0.0001,mmax10,4,0.18303352244009075,9
tanh8x,101,0.0001,mmax10,5,3.590272687787525,9
tanh8x,101,0.0001,mmax10,6,7.709460544882879,9
tanh8x,101,0.0001,mmax10,7,75.13002067833625,9
tanh8x,101,0.0001,mmax15,0,6.073520567406068e-5,9
tanh8x,101,0.0001,mmax15,1,0.0006487353715477952,9
tanh8x,101,0.0001,mmax15,2,0.0013807483977212871,9
tanh8x,101,0.0001,mmax15,3,0.015866729750927358,9
tanh8x,101,0.0001,mmax15,4,0.18303352245885549,9
tanh8x,101,0.0001,mmax15,5,3.590272688892126,9
tanh8x,101,0.0001,mmax15,6,7.709460549064363,9
tanh8x,101,0.0001,mmax15,7,75.13002078295469,9
tanh8x,101,0.0001,mmax20,0,6.073520567327375e-5,9
tanh8x,101,0.0001,mmax20,1,0.0006487353715146269,9
tanh8x,101,0.0001,mmax20,2,0.0013807483975453124,9
tanh8x,101,0.0001,mmax20,3,0.015866729751107308,9
tanh8x,101,0.0001,mmax20,4,0.18303352244953242,9
tanh8x,101,0.0001,mmax20,5,3.5902726885106406,9
tanh8x,101,0.0001,mmax20,6,7.709460548012239,9
tanh8x,101,0.0001,mmax20,7,75.13002075021318,9
tanh8x,101,0.0001,mmax25,0,7.779600445115113e-5,25
tanh8x,101,0.0001,mmax25,1,0.0010859115786127662,25
tanh8x,101,0.0001,mmax25,2,0.005864560313382056,25
tanh8x,101,0.0001,mmax25,3,0.029875385358520974,25
tanh8x,101,0.0001,mmax25,4,0.11490352281738293,25
tanh8x,101,0.0001,mmax25,5,11.881708406170857,25
tanh8x,101,0.0001,mmax25,6,89.54738673885427,25
tanh8x,101,0.0001,mmax25,7,4061.0263393772584,25
tanh8x,101,0.0001,mmax30,0,7.312068173090635e-5,27
tanh8x,101,0.0001,mmax30,1,0.0011007624468452823,27
tanh8x,101,0.0001,mmax30,2,0.016198427535430264,27
tanh8x,101,0.0001,mmax30,3,0.2103499768889103,27
tanh8x,101,0.0001,mmax30,4,2.1743244120685477,27
tanh8x,101,0.0001,mmax30,5,67.47002833670113,27
tanh8x,101,0.0001,mmax30,6,323.72337757726706,27
tanh8x,101,0.0001,mmax30,7,11391.058079153412,27
tanh8x,101,0.0001,mmax40,0,7.709674138694464e-5,37
tanh8x,101,0.0001,mmax40,1,0.0016978148541852483,37
tanh8x,101,0.0001,mmax40,2,0.010037968022330455,37
tanh8x,101,0.0001,mmax40,3,0.08137826640184755,37
tanh8x,101,0.0001,mmax40,4,0.7928267149622888,37
tanh8x,101,0.0001,mmax40,5,22.885819918819536,37
tanh8x,101,0.0001,mmax40,6,100.82109855490891,37
tanh8x,101,0.0001,mmax40,7,3266.0804001035667,37
tanh8x,101,0.0001,bic,0,4.872007917441431e-5,7
tanh8x,101,0.0001,bic,1,0.00022461720695688865,7
tanh8x,101,0.0001,bic,2,0.0006993855034592656,7
tanh8x,101,0.0001,bic,3,0.0011903536460080115,7
tanh8x,101,0.0001,bic,4,0.002090506084703103,7
tanh8x,101,0.0001,bic,5,0.005674388078629529,7
tanh8x,101,0.0001,bic,6,0.003557877713550122,7
tanh8x,101,0.0001,bic,7,0.011305270341441005,7
tanh8x,101,0.0001,bisect,0,7.779600445115113e-5,25
tanh8x,101,0.0001,bisect,1,0.0010859115786127662,25
tanh8x,101,0.0001,bisect,2,0.005864560313382056,25
tanh8x,101,0.0001,bisect,3,0.029875385358520974,25
tanh8x,101,0.0001,bisect,4,0.11490352281738293,25
tanh8x,101,0.0001,bisect,5,11.881708406170857,25
tanh8x,101,0.0001,bisect,6,89.54738673885427,25
tanh8x,101,0.0001,bisect,7,4061.0263393772584,25
tanh8x,101,0.0001,prune15,0,4.9214893794635465e-5,15
tanh8x,101,0.0001,prune15,1,0.0002782914619621688,15
tanh8x,101,0.0001,prune15,2,0.0009428667704194275,15
tanh8x,101,0.0001,prune15,3,0.002355640302121519,15
tanh8x,101,0.0001,prune15,4,0.006783256965180841,15
tanh8x,101,0.0001,prune15,5,0.05101954082556826,15
tanh8x,101,0.0001,prune15,6,0.08084981158266984,15
tanh8x,101,0.0001,prune15,7,0.8896907552821123,15
tanh8x,101,0.0001,prune20,0,6.35301072199755e-5,20
tanh8x,101,0.0001,prune20,1,0.0010080826371744987,20
tanh8x,101,0.0001,prune20,2,0.011737792478816098,20
tanh8x,101,0.0001,prune20,3,0.3515918367538623,20
tanh8x,101,0.0001,prune20,4,7.068610972347638,20
tanh8x,101,0.0001,prune20,5,433.8960968504415,20
tanh8x,101,0.0001,prune20,6,4118.348104192158,20
tanh8x,101,0.0001,prune20,7,286202.6896441998,20
tanh8x,101,0.0001,prune25,0,0.00012262959313054034,25
tanh8x,101,0.0001,prune25,1,0.047237769018455576,25
tanh8x,101,0.0001,prune25,2,10.49448841989201,25
tanh8x,101,0.0001,prune25,3,2321.4050386594367,25
tanh8x,101,0.0001,prune25,4,338545.0621730302,25
tanh8x,101,0.0001,prune25,5,1.4974451429398724e8,25
tanh8x,101,0.0001,prune25,6,1.022970492636951e10,25
tanh8x,101,0.0001,prune25,7,5.116023417487241e12,25
tanh8x,101,0.01,baseline,0,NaN,47
tanh8x,101,0.01,baseline,1,NaN,47
tanh8x,101,0.01,baseline,2,NaN,47
tanh8x,101,0.01,baseline,3,NaN,47
tanh8x,101,0.01,baseline,4,NaN,47
tanh8x,101,0.01,baseline,5,NaN,47
tanh8x,101,0.01,baseline,6,NaN,47
tanh8x,101,0.01,baseline,7,NaN,47
tanh8x,101,0.01,adapt_k0.01,0,0.005962287824780918,20
tanh8x,101,0.01,adapt_k0.01,1,0.10130295802245269,20
tanh8x,101,0.01,adapt_k0.01,2,1.5611031275389378,20
tanh8x,101,0.01,adapt_k0.01,3,28.50892764244078,20
tanh8x,101,0.01,adapt_k0.01,4,336.30041267821326,20
tanh8x,101,0.01,adapt_k0.01,5,11979.801189380783,20
tanh8x,101,0.01,adapt_k0.01,6,65897.76511880477,20
tanh8x,101,0.01,adapt_k0.01,7,2.654010955216376e6,20
tanh8x,101,0.01,adapt_k0.1,0,0.003984186857598455,19
tanh8x,101,0.01,adapt_k0.1,1,0.038458238337098,19
tanh8x,101,0.01,adapt_k0.1,2,0.253663891408967,19
tanh8x,101,0.01,adapt_k0.1,3,2.5911041532696175,19
tanh8x,101,0.01,adapt_k0.1,4,19.078041325088734,19
tanh8x,101,0.01,adapt_k0.1,5,421.57540271207165,19
tanh8x,101,0.01,adapt_k0.1,6,1423.7904505064578,19
tanh8x,101,0.01,adapt_k0.1,7,34979.1090792102,19
tanh8x,101,0.01,adapt_k1.0,0,0.003984186857598455,19
tanh8x,101,0.01,adapt_k1.0,1,0.038458238337098,19
tanh8x,101,0.01,adapt_k1.0,2,0.253663891408967,19
tanh8x,101,0.01,adapt_k1.0,3,2.5911041532696175,19
tanh8x,101,0.01,adapt_k1.0,4,19.078041325088734,19
tanh8x,101,0.01,adapt_k1.0,5,421.57540271207165,19
tanh8x,101,0.01,adapt_k1.0,6,1423.7904505064578,19
tanh8x,101,0.01,adapt_k1.0,7,34979.1090792102,19
tanh8x,101,0.01,adapt_k10,0,0.0035728299924272532,5
tanh8x,101,0.01,adapt_k10,1,0.01952419470698559,5
tanh8x,101,0.01,adapt_k10,2,0.04203135231940258,5
tanh8x,101,0.01,adapt_k10,3,0.0657704554690714,5
tanh8x,101,0.01,adapt_k10,4,0.10284644858710541,5
tanh8x,101,0.01,adapt_k10,5,0.2391822543990785,5
tanh8x,101,0.01,adapt_k10,6,0.1514540962225958,5
tanh8x,101,0.01,adapt_k10,7,0.4177254115753171,5
tanh8x,101,0.01,adapt_k100,0,0.01945558693260259,4
tanh8x,101,0.01,adapt_k100,1,0.1086447999263709,4
tanh8x,101,0.01,adapt_k100,2,0.2506785165513011,4
tanh8x,101,0.01,adapt_k100,3,0.3004862464067244,4
tanh8x,101,0.01,adapt_k100,4,0.5357445226933811,4
tanh8x,101,0.01,adapt_k100,5,0.4363835409295188,4
tanh8x,101,0.01,adapt_k100,6,0.6587759748930585,4
tanh8x,101,0.01,adapt_k100,7,0.9895848549772186,4
tanh8x,101,0.01,mmax10,0,0.0035728299924272745,5
tanh8x,101,0.01,mmax10,1,0.01952419470698513,5
tanh8x,101,0.01,mmax10,2,0.042031352319401846,5
tanh8x,101,0.01,mmax10,3,0.06577045546906825,5
tanh8x,101,0.01,mmax10,4,0.10284644858715199,5
tanh8x,101,0.01,mmax10,5,0.2391822543986339,5
tanh8x,101,0.01,mmax10,6,0.1514540962225118,5
tanh8x,101,0.01,mmax10,7,0.41772541153387777,5
tanh8x,101,0.01,mmax15,0,0.004862226288990498,15
tanh8x,101,0.01,mmax15,1,0.37548192815116777,15
tanh8x,101,0.01,mmax15,2,28.888900666483245,15
tanh8x,101,0.01,mmax15,3,2311.7920354357598,15
tanh8x,101,0.01,mmax15,4,122013.84809775169,15
tanh8x,101,0.01,mmax15,5,1.9531636748333354e7,15
tanh8x,101,0.01,mmax15,6,4.828874362765496e8,15
tanh8x,101,0.01,mmax15,7,8.73997930305813e10,15
tanh8x,101,0.01,mmax20,0,0.005962287824780918,20
tanh8x,101,0.01,mmax20,1,0.10130295802245269,20
tanh8x,101,0.01,mmax20,2,1.5611031275389378,20
tanh8x,101,0.01,mmax20,3,28.50892764244078,20
tanh8x,101,0.01,mmax20,4,336.30041267821326,20
tanh8x,101,0.01,mmax20,5,11979.801189380783,20
tanh8x,101,0.01,mmax20,6,65897.76511880477,20
tanh8x,101,0.01,mmax20,7,2.654010955216376e6,20
tanh8x,101,0.01,mmax25,0,0.006457625627916033,25
tanh8x,101,0.01,mmax25,1,0.11987890612982492,25
tanh8x,101,0.01,mmax25,2,2.4335182501515202,25
tanh8x,101,0.01,mmax25,3,60.30316610021183,25
tanh8x,101,0.01,mmax25,4,1268.050768707274,25
tanh8x,101,0.01,mmax25,5,119558.99530675134,25
tanh8x,101,0.01,mmax25,6,2.130650644251243e6,25
tanh8x,101,0.01,mmax25,7,2.9159471581062275e8,25
tanh8x,101,0.01,mmax30,0,0.09147497235732673,29
tanh8x,101,0.01,mmax30,1,122.84555751113467,29
tanh8x,101,0.01,mmax30,2,94706.91956609115,29
tanh8x,101,0.01,mmax30,3,7.283726802805153e7,29
tanh8x,101,0.01,mmax30,4,3.693147075423848e10,29
tanh8x,101,0.01,mmax30,5,5.679477362820445e13,29
tanh8x,101,0.01,mmax30,6,1.3489563287635102e16,29
tanh8x,101,0.01,mmax30,7,2.345549695413198e19,29
tanh8x,101,0.01,mmax40,0,0.006708809710271954,29
tanh8x,101,0.01,mmax40,1,0.1985862218763085,29
tanh8x,101,0.01,mmax40,2,5.477295887615963,29
tanh8x,101,0.01,mmax40,3,255.95495586556584,29
tanh8x,101,0.01,mmax40,4,6659.782822221601,29
tanh8x,101,0.01,mmax40,5,565489.3664449858,29
tanh8x,101,0.01,mmax40,6,7.23976178086977e6,29
tanh8x,101,0.01,mmax40,7,6.872984119795362e8,29
tanh8x,101,0.01,bic,0,0.003984186857598455,19
tanh8x,101,0.01,bic,1,0.038458238337098,19
tanh8x,101,0.01,bic,2,0.253663891408967,19
tanh8x,101,0.01,bic,3,2.5911041532696175,19
tanh8x,101,0.01,bic,4,19.078041325088734,19
tanh8x,101,0.01,bic,5,421.57540271207165,19
tanh8x,101,0.01,bic,6,1423.7904505064578,19
tanh8x,101,0.01,bic,7,34979.1090792102,19
tanh8x,101,0.01,bisect,0,0.007066080609380129,21
tanh8x,101,0.01,bisect,1,0.9282971044699606,21
tanh8x,101,0.01,bisect,2,73.10559122099191,21
tanh8x,101,0.01,bisect,3,5785.6707699311,21
tanh8x,101,0.01,bisect,4,301670.26907028654,21
tanh8x,101,0.01,bisect,5,4.770023228657061e7,21
tanh8x,101,0.01,bisect,6,1.1648645240279908e9,21
tanh8x,101,0.01,bisect,7,2.0825027823834238e11,21
tanh8x,101,0.01,prune15,0,0.003794763402129993,15
tanh8x,101,0.01,prune15,1,0.042388939765081006,15
tanh8x,101,0.01,prune15,2,0.652492553902003,15
tanh8x,101,0.01,prune15,3,13.526275882040435,15
tanh8x,101,0.01,prune15,4,190.44913310438375,15
tanh8x,101,0.01,prune15,5,8128.54728418092,15
tanh8x,101,0.01,prune15,6,53595.80543605221,15
tanh8x,101,0.01,prune15,7,2.587301535511989e6,15
tanh8x,101,0.01,prune20,0,0.00367019600950725,20
tanh8x,101,0.01,prune20,1,0.06290470259401604,20
tanh8x,101,0.01,prune20,2,0.34271788053305313,20
tanh8x,101,0.01,prune20,3,2.240432831081166,20
tanh8x,101,0.01,prune20,4,7.781470234357714,20
tanh8x,101,0.01,prune20,5,42.65634402934309,20
tanh8x,101,0.01,prune20,6,120.46265035415956,20
tanh8x,101,0.01,prune20,7,1326.9838983456486,20
tanh8x,101,0.01,prune25,0,0.024284720876957266,25
tanh8x,101,0.01,prune25,1,7.899830397995462,25
tanh8x,101,0.01,prune25,2,1596.0380734998466,25
tanh8x,101,0.01,prune25,3,326237.5967714318,25
tanh8x,101,0.01,prune25,4,4.40957640049192e7,25
tanh8x,101,0.01,prune25,5,1.8088915631130108e10,25
tanh8x,101,0.01,prune25,6,1.1462233041473118e12,25
tanh8x,101,0.01,prune25,7,5.317373977254416e14,25
tanh8x,501,0.0,baseline,0,5.7553166830006775e-9,95
tanh8x,501,0.0,baseline,1,6.203205621162828e-7,95
tanh8x,501,0.0,baseline,2,1.3847765814771116e-5,95
tanh8x,501,0.0,baseline,3,0.00048662565408254927,95
tanh8x,501,0.0,baseline,4,0.00699515925262488,95
tanh8x,501,0.0,baseline,5,1.2957845313846044,95
tanh8x,501,0.0,baseline,6,11.183233960532412,95
tanh8x,501,0.0,baseline,7,1008.1587107638791,95
tanh8x,501,0.0,adapt_k0.01,0,6.838831225781421e-10,35
tanh8x,501,0.0,adapt_k0.01,1,3.3300735712837226e-8,35
tanh8x,501,0.0,adapt_k0.01,2,1.4791145861616636e-7,35
tanh8x,501,0.0,adapt_k0.01,3,4.6936299407261605e-6,35
tanh8x,501,0.0,adapt_k0.01,4,1.917270670969165e-5,35
tanh8x,501,0.0,adapt_k0.01,5,0.00023693325115748317,35
tanh8x,501,0.0,adapt_k0.01,6,5.500428076592806e-5,35
tanh8x,501,0.0,adapt_k0.01,7,0.003967350412280714,35
tanh8x,501,0.0,adapt_k0.1,0,4.53481842738257e-8,33
tanh8x,501,0.0,adapt_k0.1,1,2.287235890433565e-6,33
tanh8x,501,0.0,adapt_k0.1,2,1.1493510887213903e-5,33
tanh8x,501,0.0,adapt_k0.1,3,0.00031018063082233904,33
tanh8x,501,0.0,adapt_k0.1,4,0.001035154167184059,33
tanh8x,501,0.0,adapt_k0.1,5,0.0114235079627632,33
tanh8x,501,0.0,adapt_k0.1,6,0.002681603441177011,33
tanh8x,501,0.0,adapt_k0.1,7,0.005857507735734096,33
tanh8x,501,0.0,adapt_k1.0,0,4.53481842738257e-8,33
tanh8x,501,0.0,adapt_k1.0,1,2.287235890433565e-6,33
tanh8x,501,0.0,adapt_k1.0,2,1.1493510887213903e-5,33
tanh8x,501,0.0,adapt_k1.0,3,0.00031018063082233904,33
tanh8x,501,0.0,adapt_k1.0,4,0.001035154167184059,33
tanh8x,501,0.0,adapt_k1.0,5,0.0114235079627632,33
tanh8x,501,0.0,adapt_k1.0,6,0.002681603441177011,33
tanh8x,501,0.0,adapt_k1.0,7,0.005857507735734096,33
tanh8x,501,0.0,adapt_k10,0,2.713647061159944e-5,7
tanh8x,501,0.0,adapt_k10,1,0.00030767820499724523,7
tanh8x,501,0.0,adapt_k10,2,0.0009585275436825516,7
tanh8x,501,0.0,adapt_k10,3,0.0008953700165706599,7
tanh8x,501,0.0,adapt_k10,4,0.0023228598501890615,7
tanh8x,501,0.0,adapt_k10,5,0.011272986395827174,7
tanh8x,501,0.0,adapt_k10,6,0.0035638654710483217,7
tanh8x,501,0.0,adapt_k10,7,0.011615632678562795,7
tanh8x,501,0.0,adapt_k100,0,2.713647061159944e-5,7
tanh8x,501,0.0,adapt_k100,1,0.00030767820499724523,7
tanh8x,501,0.0,adapt_k100,2,0.0009585275436825516,7
