i,err,source_type,primary_method,interpolator,rescue,sp_idx,cand_idx,agg_strategy,mp_combo,In(t),Npop(t),S(t),Tr(t),a,b,d,g,nu
225,5.396896237468939,"multipoint","algebraic","s3_adapt_se","none",16,209,"none",3,1.4931998128639696,0.20800000008982886,0.009710929274525933,-0.31348273477906147,-21.38296751298533,-4.195372733343522,-0.0008545665280824463,0.774998458034663,0.6199912302263513
226,1.0e15,"multipoint","algebraic","agp_robust","none",1,60,"none",1,0.673999198672837,0.20800000008982886,-0.00077202414350605,0.10900146068372578,-18.51147569434877,-33.18622558177993,-0.0023042392430342386,0.7750315451065343,0.6199759554761446
227,5.365431209263465,"multipoint","algebraic","agp_robust_rq","none",16,141,"none",3,1.4931991935067053,0.20800000008982886,0.011343658609089813,-0.3134819418895873,-21.50270614758399,-3.88064296700219,-0.0008108834010085089,0.7749974312247597,0.6199995466344381
228,1.0e15,"single_point","algebraic","s2_aaa_mle","none",16,594,"none",-1,1.4926684865795674,0.20800000022613208,-0.004044447619592183,-0.30986645968191423,-18.542267890334028,-33.698481396506665,-2.4702638894413327,0.7720389649249997,0.5006295786895928
229,5.536895464270212,"multipoint","algebraic","s3_adapt_se","none",25,213,"none",4,2.390101464322739,0.20800000008982886,0.019632507798785736,-1.3681171610015652,-22.049982525076214,-4.069997378924183,-0.0008372647292970866,0.7750003375625546,0.6199913272742972
230,2.407377448050575e14,"single_point","algebraic","chebyshev_bic","none",25,308,"none",-1,2.3913190556434336,0.2080000001259936,0.009474805920164003,-1.3658476087779663,-22.076802551046125,-27.212567651034217,-1.8274923475583926,0.7733290008761781,0.5153967998746836
231,2.0548260389906012e14,"single_point","algebraic","s2_aaa_mle","algebraic_resolve_t0",16,641,"none",-1,0.673999198672837,0.20800000008982886,-4.1035172511337,0.10900146068372579,-22.110711539482665,0.013887528935530611,4.314442721931965,0.7749797652836123,0.620013301623196
232,6.303592594194348e12,"single_point","algebraic","agp_robust_rq","none",8,83,"none",-1,0.9655059394162966,0.20800000008982886,0.005040517117862778,0.042372351509192496,-18.859035776099784,1.4070987244863782,18.56617725778678,0.7749871129415519,0.618945665101903
233,5.512085070260019,"multipoint","algebraic","agp_robust_rq","none",25,145,"none",4,2.390102313242809,0.20800000008982886,0.023219027718443436,-1.3681220493295723,-22.305643114068275,-3.74264733388487,-0.0007909069454909912,0.7750015767211647,0.6199997606826563
234,1.290292142828188e16,"single_point","algebraic","s2_aaa_mle","algebraic_resolve_t0",25,647,"none",-1,0.673999198672837,0.20800000008982886,11.556193792764661,0.10900146068372578,-22.410722287681583,-0.010907809376230818,-5.512550454313189,0.7750018322574999,0.6200144410257284
235,6.042488010480157,"multipoint","algebraic","agp_robust","none",36,76,"none",5,4.086764904486553,0.20800000008982886,0.00029492505196771764,-4.3098479220515875,-17.594476738380777,-34.83871919075326,-0.0023384794275459653,0.7749951080000412,0.6199740740788129
236,7.033732215725447e15,"single_point","algebraic","s2_aaa_mle","algebraic_resolve_t0",36,653,"none",-1,0.673999198672837,0.20800000008982886,5.95857533986341,0.10900146068372579,-22.49676884548898,-0.01789985364820033,-3.3625871340690328,0.7749994156366005,0.6200143162463189
237,1.0e15,"multipoint","algebraic","s2_aaa_mle","none",1,634,"none",1,0.6739999739169973,0.2080000002058161,2.250580956223998,0.10899998476930328,-22.838601343176478,-0.04515795871489676,-1.3380435679306815,0.7749893444312733,0.6200137962313448
238,4.517805214686146,"multipoint","algebraic","s3_adapt_rq","none",16,284,"none",3,1.4931987133756806,0.20800000008982886,0.04976813033318061,-0.31348381124584046,-23.317774201872123,-1.9047388774749203,-0.03963909279018466,0.7749987858384247,0.6200005694941653
239,1.3182261414807667e8,"synthesized_aggregate","algebraic","","none",-1,-1,"trim25_mean",-1,3.863613598733731,0.2080000002721814,0.19934779264216465,-5.438387279088849,-7.797027184487648,-0.6884989891770964,-0.8047540264969406,0.7741996954299538,0.6026617977161601
240,6.528142676355305e12,"single_point","algebraic","s3_adapt_rq","none",8,225,"none",-1,0.9660927328483282,0.20800000008982886,0.0048975415958768115,0.04222963353411431,-18.877516986188144,1.3531008963657019,19.70404550145272,0.7749926347156719,0.6192689664509646
241,22140.89738008881,"multipoint","algebraic","s2_aaa_mle","none",8,638,"none",2,0.9747869171405192,0.20800000021409715,1.0305440217991355,0.039142344283399806,-23.73457885098638,-0.11248338159954177,-0.5422857346464086,0.7768222164906526,0.6201084344484682
242,5.162744817371211,"multipoint","algebraic","s3_adapt_rq","none",36,292,"none",5,4.0867563201925865,0.20800000008982886,0.10286814255990359,-4.309902235141843,-24.25172622646779,-1.9047528032039829,-0.03963887339107729,0.775000615590752,0.6200006639712276
243,7.322211258324088e17,"single_point","algebraic","s2_aaa_mle","algebraic_resolve_t0",8,639,"none",-1,0.673999198672837,0.20800000008982886,-0.1264546158104653,0.10900146068372578,-25.406191281404716,1.2884348255957379,0.0004911417795431471,0.7768222164906526,0.6201084344484682
244,4.894709021196965,"multipoint","algebraic","s3_adapt_rq","none",25,288,"none",4,2.390097468284757,0.20800000008982886,0.09370062982885471,-1.3681109085529952,-25.55587456714332,-1.904770576879928,-0.039638593372357464,0.774999812913349,0.6200006225259446
245,1.2215000275460604e8,"synthesized_aggregate","algebraic","","none",-1,-1,"median",-1,4.22600101559015,0.20800000008982886,0.1256206557387488,-5.969138860620239,-8.900705397663037,-0.7160558097912681,-0.793944020167808,0.7749846386611202,0.6196558747411772
246,4.652631075246155,"multipoint","algebraic","s2_aaa_mle","none",16,644,"none",3,1.5217615595186307,0.20800000022613208,0.08777208239580576,-0.3264112104579478,0.4731561049313861,-1.2173851417566306,-21.031484489851756,0.7749797652836123,0.620013301623196
247,2.5706175966394845e8,"synthesized_aggregate","algebraic","","none",-1,-1,"median",-1,0.673999198672837,0.20800000008982886,-40.63635407439997,0.10900146068372579,0.47291035896356504,-0.013421461791106728,-0.006035345823434891,0.7749940045989048,0.6199964874732329
248,1.0e15,"single_point","algebraic","chebyshev_bic","algebraic_resolve_t0",25,306,"none",-1,0.673999198672837,0.20800000008982886,0.01599529068999019,0.10900146068372579,-26.551537065808677,-13.652980930810907,-1.6858803345791609,0.7733290008761781,0.5153967998746836
249,1.0e15,"single_point","algebraic","s3_adapt_se","none",25,164,"none",-1,2.390066405105118,0.20800000008982886,0.051821626932323,-1.3678288728903067,-26.71042037730102,-9.21102846353854,-1.510325209723187,0.7749279608657234,0.6176714076031771
250,1.0e15,"single_point","algebraic","s3_adapt_rq","none",25,235,"none",-1,2.390087767947937,0.20800000008982886,0.05192602774759421,-1.3680087022447265,-26.72286395971963,-9.209233492411528,-1.5105546597049149,0.7749736148303862,0.619160885076497
251,1.0e15,"single_point","algebraic","agp_robust","none",25,14,"none",-1,2.3900441530703986,0.20800000008982886,0.0519593641216172,-1.3676453463715288,-26.724172306648793,-9.202254888377054,-1.5101829898406876,0.7748799765315163,0.6159477992403295
252,1.0e15,"single_point","algebraic","aaad_gpr","none",25,469,"none",-1,2.390094448409572,0.20800000008982886,0.051945152623856225,-1.3680614803994602,-26.72673814867264,-9.213208866297704,-1.5108943424587342,0.7749873306410692,0.6196525936917512
253,1.0e15,"single_point","algebraic","agp_robust_rq","none",25,89,"none",-1,2.390088249465193,0.20800000008982886,0.052013928509787824,-1.368013432668871,-26.732697544684946,-9.206292027756156,-1.5106484986855075,0.7749744778231454,0.6191311490648752
254,1.0e15,"single_point","algebraic","aaad","none",25,533,"none",-1,2.3899099781732644,0.20800000015282485,0.05264444509461238,-1.366476295915357,-26.80769676256945,-9.202416332069456,-1.51256452317259,0.7745859720235571,0.6064977944701503
255,1.0e15,"single_point","algebraic","s2_aaa_mle","none",25,598,"none",-1,2.3900936615806616,0.2080000002433793,0.05300187795151439,-1.368057520860627,-26.85160174779433,-9.199220043554446,-1.5135751609742283,0.7749857491726136,0.6194989237421761
256,3.526485218012261e13,"single_point","algebraic","s3_adapt_se","none",25,162,"none",-1,2.3900691288604223,0.20800000008982886,0.0031530649857619596,-1.3678308298712296,-20.589849414138886,-43.24189021044394,-1.8889780721208844,0.7749279608657234,0.6176714076031771
257,3.531873535224246e13,"single_point","algebraic","s3_adapt_rq","none",25,234,"none",-1,2.390090497849998,0.20800000008982886,0.003148070450556331,-1.3680106638132081,-20.588863850955445,-43.297615003459526,-1.889358559460739,0.7749736148303862,0.619160885076497
258,3.5355495559671164e13,"single_point","algebraic","aaad_gpr","none",25,468,"none",-1,2.390097179358203,0.20800000008982886,0.00314863158645164,-1.3680634427732217,-20.589133298678743,-43.30200165556753,-1.8894463595932627,0.7749873306410692,0.6196525936917512
259,3.52757744014945e13,"single_point","algebraic","agp_robust","none",25,11,"none",-1,2.390046884927716,0.20800000008982886,0.0031455794773728755,-1.3676473089870351,-20.587881290176824,-43.3109091613182,-1.8893721620234027,0.7748799765315163,0.6159477992403295
260,3.534723681098791e13,"single_point","algebraic","agp_robust_rq","none",25,90,"none",-1,2.390090984526652,0.20800000008982886,0.0031437928577883753,-1.3680153979454839,-20.587870307542637,-43.34206646162706,-1.8896447832345542,0.7749744778231454,0.6191311490648752
261,2.83325497351679,"multipoint","algebraic","aaad","none",16,576,"none",3,1.4931943481377727,0.20800000031586507,0.24813101366879164,-0.3134859299697667,-27.948479487912543,-0.9082957979131817,-0.07440662687708402,0.7750009988838146,0.6200024979100761
262,3.55339462990054e13,"single_point","algebraic","aaad","none",25,535,"none",-1,2.3899127495357515,0.20800000015282485,0.0031219886019379626,-1.3664782857991091,-20.5816124446651,-43.59955316820279,-1.8915478355684479,0.7745859720235571,0.6064977944701503
263,3.573501303154395e13,"single_point","algebraic","s2_aaa_mle","none",25,597,"none",-1,2.3900964543549033,0.2080000002433793,0.003100642644375062,-1.3680595276499727,-20.577630128286476,-43.829967563567116,-1.893095428065912,0.7749857491726136,0.6194989237421761
264,2.5284710784923396e8,"synthesized_aggregate","algebraic","","none",-1,-1,"trim25_mean",-1,0.6739993617434792,0.2080000001064442,-0.13527144805683178,0.10900030403884661,-28.256659747881134,8.31803940599706,0.03511294962797242,0.7702365093318615,0.6254395758884777
265,4.948169036966119e13,"single_point","algebraic","agp_robust","none",1,1,"none",-1,0.673999198672837,0.20800000008982886,-0.0004080604940043095,0.10900146068372578,-20.13851013988884,45.66673881537193,0.21516063402714872,0.7752562941228208,0.6616673206916726
266,4.88526832649552e13,"single_point","algebraic","aaad","none",1,527,"none",-1,0.6739999901127761,0.2080000004189964,-0.00039647166002917955,0.10899973836448097,-20.130558245515427,46.473524795582584,0.24972565392496326,0.7750135274237111,0.6224586658187211
267,4.831396704755255e13,"single_point","algebraic","s3_adapt_se","none",1,152,"none",-1,0.6739984687184488,0.20800000008982886,-0.0003886944345708884,0.10899644917086383,-20.127213612405757,46.70372095611951,0.3359721950763234,0.7755321825051649,0.6917201119405665
268,4.8637494449927414e13,"single_point","algebraic","aaad_gpr","none",1,457,"none",-1,0.6740000131893517,0.20800000008982886,-0.00039214275180709775,0.10900176872219162,-20.126446452018694,46.722992917984314,0.268782248660997,0.7746478838514733,0.5690906546246746
269,6.417540865408918e13,"single_point","algebraic","chebyshev_bic","none",8,299,"none",-1,0.9778908871700613,0.20800000013562114,-0.00019048021825882102,0.02494724444112373,-20.258946305678244,-45.529802912401514,-11.003386872520494,0.8286522597309401,3.5035168564348673
270,4.8004565773768625e13,"single_point","algebraic","agp_robust_rq","none",1,80,"none",-1,0.6739996420074832,0.20800000008982886,-0.0003818260700929449,0.10899968097910459,-20.121719841344767,47.18316448979248,0.37839343479302967,0.775080243402947,0.6320017475141312
271,4.729578660489334e13,"single_point","algebraic","s3_adapt_rq","none",1,222,"none",-1,0.6739993429130323,0.20800000008982886,-0.0003701011726481936,0.10900053952678382,-20.113596064973667,47.86688661549339,0.4522422042053396,0.7750053202180974,0.6224501047346289
272,1.0e15,"single_point","algebraic","s3_adapt_rq","none",1,220,"none",-1,0.6739993429130323,0.20800000008982886,0.056619552893454085,0.10900053952678382,-30.211664694994038,-5.635670123051372,-1.1863029689974012,0.7750053202180975,0.6224501047346314
273,2.3933411122054677e6,"single_point","algebraic","agp_robust_rq","none",1,78,"none",-1,0.6739996420074832,0.20800000008982886,0.07774831345043223,0.10899968097910459,-30.414713513608795,-4.126294855854798,-0.9951780799838749,0.775080243402947,0.6320017475141312
274,1.834475364936301e8,"synthesized_aggregate","algebraic","","none",-1,-1,"trim25_mean",-1,2.4530167543639436,0.20800000009664166,1.0235683291701412,-2.2073462156516017,-30.454426196895838,-3.543884073806395,-0.7901778491846185,0.7761386010242366,0.6520187956146353
275,1.0e15,"single_point","algebraic","agp_robust_rq","none",16,87,"none",-1,1.493203032757782,0.20800000008982886,-0.0018803225545486833,-0.31350622466106737,-19.212268277620492,-47.27662160041316,-2.6721985101762455,0.7750172183317795,0.6208028177374985
276,1.0e15,"single_point","algebraic","aaad_gpr","none",16,463,"none",-1,1.4932004103512266,0.20800000008982886,-0.0018776235560885551,-0.31349381164129053,-19.21279368965403,-47.33148292807359,-2.6725366587226493,0.7750043667935134,0.6200424247068171
277,1.0e15,"single_point","algebraic","aaad","none",16,528,"none",-1,1.4932068915685996,0.20800000031586507,-0.0018772424784529156,-0.3135365807359938,-19.21299967807519,-47.33800065214489,-2.6725934073682582,0.775040458853409,0.6216044022433587
278,1.0e15,"single_point","algebraic","s3_adapt_rq","none",16,229,"none",-1,1.49320388213185,0.20800000008982886,-0.0018753073504636667,-0.3135118091036303,-19.213803788397062,-47.35129627719878,-2.6729683460949074,0.7750213035240574,0.6209146901048632
279,1.0e15,"single_point","algebraic","agp_robust","none",16,8,"none",-1,1.4932135894040288,0.20800000008982886,-0.0018717160235601047,-0.3135661199775253,-19.21539361165014,-47.383350936626016,-2.67360835645298,0.7750727964513643,0.6234702213553776
280,1.0e15,"single_point","algebraic","s3_adapt_se","none",16,159,"none",-1,1.4932144693846594,0.20800000008982886,-0.0018668619189771533,-0.31358083532969333,-19.21668629335072,-47.46866497686487,-2.6743012439908584,0.7750787343896319,0.623250099508524
281,4.272844314230636,"multipoint","algebraic","aaad","none",36,584,"none",5,4.086717925996521,0.2079999990475398,0.3855826398826482,-4.309874082680658,-30.96483837185566,-1.0062430472712247,-0.06795474059811224,0.7750015451225374,0.620002526114491
282,280074.7365549725,"single_point","algebraic","s3_adapt_se","none",1,151,"none",-1,0.6739984687184488,0.20800000008982886,0.10147119329343354,0.10899644917086385,-30.970339079158826,-3.2924422689127217,-0.8690407946859082,0.7755321825051648,0.6917201119405632
283,1.0e15,"single_point","algebraic","agp_robust_rq","none",16,85,"none",-1,1.4932017821489285,0.20800000008982886,0.05534825029149146,-0.3135056553652627,-31.23569833049104,-11.199100212113247,-1.688975469386457,0.7750172183317795,0.6208028177374985
284,1.0e15,"single_point","algebraic","aaad_gpr","none",16,465,"none",-1,1.4931991588248485,0.20800000008982886,0.055393036624378326,-0.3134932419427499,-31.24146866707197,-11.194217413754016,-1.6887466777211284,0.7750043667935134,0.6200424247068171
285,1.0e15,"single_point","algebraic","aaad","none",16,529,"none",-1,1.4932056399118705,0.20800000031586507,0.05539913343613017,-0.31353601094051176,-31.244174809724754,-11.196471614494751,-1.6888864971971407,0.775040458853409,0.6216044022433588
286,1.0e15,"single_point","algebraic","s3_adapt_rq","none",16,231,"none",-1,1.493202629158746,0.20800000008982886,0.05546142233164562,-0.3135112387278174,-31.264133722300542,-11.208478040637583,-1.689618740080729,0.7750213035240574,0.6209146901048633
287,1.0e15,"single_point","algebraic","agp_robust","none",16,10,"none",-1,1.4932123343707304,0.20800000008982886,0.05555891595074392,-0.3135655486078064,-31.29756239983294,-11.230574295338947,-1.6909717488065874,0.7750727964513643,0.6234702213553774
288,1.0e15,"single_point","algebraic","s3_adapt_se","none",16,160,"none",-1,1.4932132122510635,0.20800000008982886,0.05565984627652577,-0.31358026300118963,-31.31868900372073,-11.23202790806267,-1.6911441485208245,0.7750787343896319,0.623250099508524
289,3.890926120987344,"multipoint","algebraic","aaad","none",25,580,"none",4,2.390087387088699,0.20800000015282485,0.34191637400500874,-1.3681349041189865,-31.615491124054714,-1.0249414033925808,-0.06686278053066397,0.7750073014380451,0.6200028233352919
290,2.5274868032111618e8,"synthesized_aggregate","algebraic","","none",-1,-1,"trim25_mean",-1,0.6735871129289281,0.20800000009281266,-9.995047291222413,0.10949712334658704,-31.847550753019625,0.418149399325816,2.7851860320777133,0.7750963580635375,0.621409411495541
291,1.066160331256981,"single_point","algebraic","agp_robust_rq","none",537,121,"none",-1,14.329556964378083,0.20800000008982886,-0.0026458323965767284,-7.339118398420777,0.16465387426991882,-0.23136480211875066,-0.22994044239251626,0.7750055203316205,0.6200010945580631
292,7.598070640105553e12,"single_point","algebraic","s3_adapt_se","none",8,157,"none",-1,0.9686315365026843,0.20800000008982886,0.004279892432763258,0.0416399703472565,-18.95721714640263,1.079756073900805,27.182063817277825,0.7748990180590307,0.6137462584483419
293,7.595239779983687e12,"single_point","algebraic","agp_robust","none",8,6,"none",-1,0.9686491127640523,0.20800000008982886,0.004275100280663924,0.04161700363711366,-18.95720885423417,1.078289465010351,27.267670997460396,0.7749527006788508,0.6158146983740691
294,5.67844748929916e13,"single_point","algebraic","aaad_gpr","none",8,460,"none",-1,0.9750716088200992,0.20800000008982886,-3.848595574275531e-5,0.04005675356384993,-20.013601741557572,16.954620643862178,27.59482325542225,0.7750238860262826,0.6218006702938913
295,4.212182207281855e13,"single_point","algebraic","s2_aaa_mle","none",1,588,"none",-1,0.6739999739169973,0.2080000002058161,-0.0002909437054112163,0.10899998476930328,-20.052963496271133,53.67576073214512,0.9707968192708356,0.7749768422487612,0.6176945837915644
296,2.3301044277454026,"multipoint","algebraic","s2_aaa_mle","none",16,643,"none",3,1.4931822814948579,0.20800000022613208,0.6255520614656668,-0.31344285098700553,-33.808058868698396,-0.6280319718765709,-0.10400248074437188,0.7749797652836123,0.620013301623196
297,5.679498485562629e13,"single_point","algebraic","s3_adapt_rq","none",8,224,"none",-1,0.9750695312793797,0.20800000008982886,-3.8498519983346437e-5,0.04005927028539241,-20.013576206294946,16.822454309054336,27.87168753548855,0.7749926347156719,0.6192689664509647
298,5.681019062044728e13,"single_point","algebraic","s3_adapt_se","none",8,154,"none",-1,0.9750656562141581,0.20800000008982886,-3.864641990785085e-5,0.04008295778188709,-20.013384336109947,16.790677287573008,27.892326091413263,0.7748990180590307,0.613746258448342
299,5.6791372647424516e13,"single_point","algebraic","agp_robust_rq","none",8,84,"none",-1,0.975068501208586,0.20800000008982886,-3.841626083515059e-5,0.040061028621335,-20.01352369136675,16.751747801683486,28.042932312811818,0.7749871129415519,0.618945665101903
300,5.680844238856243e13,"single_point","algebraic","agp_robust","none",8,3,"none",-1,0.9750674088126007,0.20800000008982886,-3.8538120125033506e-5,0.04006365656526466,-20.013540242862092,16.636464687560164,28.248454864777017,0.7749527006788508,0.6158146983740691
301,0.18514385284911022,"single_point","algebraic","s3_adapt_rq","none",267,255,"none",-1,2.4944341470585947,0.20800000008982886,0.6796877855341433,-8.388295481405553,0.47299826010073887,0.6666255979539504,0.43082744480035995,0.775000021757032,0.620000202949962
302,3.3887205038996946,"multipoint","algebraic","s2_aaa_mle","none",36,656,"none",5,4.086661982427104,0.20800000022487816,0.7689151278353127,-4.309792670938603,-36.86981574392757,-0.729031232528526,-0.09073303772640605,0.7749994156366004,0.6200143162463189
303,2.9506860810999576,"multipoint","algebraic","s2_aaa_mle","none",25,650,"none",4,2.3900652003693037,0.2080000002433793,0.6936002570383852,-1.3680955351571307,-37.31860745991525,-0.7424492025080961,-0.08924135349015422,0.7750018322574999,0.6200144410257284
304,1.0e15,"single_point","algebraic","s2_aaa_mle","none",1,587,"none",-1,0.6739999739169973,0.2080000002058161,0.05360722516059103,0.10899998476930328,-39.28501379837451,-11.34669161896284,-1.6599825937360424,0.7749768422487612,0.6176945837915666
305,2.194671744611855e8,"synthesized_aggregate","algebraic","","none",-1,-1,"trim25_mean",-1,1.3500121769720466,0.20800000011056394,0.06723776438825946,-0.2306346152475996,-20.58967595796874,-69.74212039889004,-1.6258114375618435,0.7713517044129797,0.49680247521212173
306,1.0e15,"single_point","algebraic","chebyshev_bic","none",48,313,"none",-1,6.750668830246062,0.20800000011509617,-0.19987531442898399,-10.403867725577541,-14.853101258340539,-2.87500450171017,-1.9659294548901116,0.7695451293584553,0.5020683749707336
307,0.22579920487262806,"single_point","algebraic","agp_robust","none",185,29,"none",-1,3.4280768820844085,0.20800000008982886,0.6436893658193524,-10.551091843025658,0.4724346746850985,0.6004223202942764,0.5356299859612743,0.7749759094787011,0.6199368146460668
308,1.0e15,"single_point","algebraic","agp_robust","none",48,17,"none",-1,6.76299648954469,0.20800000008982886,-0.2662840695548369,-10.559791018145987,-15.17344211157047,-2.089548729847518,-1.9983086911434136,0.7749320798984207,0.618397381289563
309,1.0e15,"single_point","algebraic","s3_adapt_se","none",48,169,"none",-1,6.7630991505951465,0.20800000008982886,-0.26639873339719267,-10.561017647275271,-15.174049460438685,-2.0886058467005633,-1.9983557979809938,0.7749725641492944,0.6193587324455191
310,1.0e15,"single_point","algebraic","aaad_gpr","none",48,472,"none",-1,6.763129959400793,0.20800000008982886,-0.2665611899935507,-10.561385651631689,-15.175216243175333,-2.0872473123757387,-1.9984663944626666,0.7749846386611202,0.6196558747411772
311,1.0e15,"single_point","algebraic","s3_adapt_rq","none",48,238,"none",-1,6.763135134776818,0.20800000008982886,-0.26646556958550155,-10.561445657373175,-15.174860905713517,-2.0880502305065494,-1.9984299046933913,0.7749865236231601,0.6197087370165075
312,1.0e15,"single_point","algebraic","agp_robust_rq","none",48,96,"none",-1,6.763139117415677,0.20800000008982886,-0.26632632878522056,-10.561484262214819,-15.173943308907418,-2.0892163663856156,-1.998339406126348,0.7749879600138558,0.6197073602644116
313,1.0e15,"single_point","algebraic","s2_aaa_mle","none",48,602,"none",-1,6.763140937224391,0.20800000131576224,-0.2664222376799816,-10.561513253288688,-15.17452170434178,-2.0883827330575615,-1.9983979647718637,0.77498897230537,0.6197361232852087
314,1.0e15,"single_point","algebraic","aaad","none",48,538,"none",-1,6.763142954811998,0.20800000159703463,-0.26639142195314836,-10.561544393011665,-15.174399245224315,-2.0886457461462844,-1.9983856696786988,0.7749897678531087,0.6197885248447031
315,1.0105011427815396,"single_point","algebraic","agp_robust","none",537,48,"none",-1,14.796590512618412,0.20800000008982886,-0.00244470771209319,-11.10900183298932,0.18712465564809988,-0.2445016351663935,-0.21915559855137814,0.7749848970245561,0.6199973730547113
316,1.0e15,"single_point","algebraic","chebyshev_bic","none",16,302,"none",-1,1.4879596843316196,0.20800000013091785,0.15003553241632553,-0.27882893598900327,-48.43353535756676,-10.460717720022487,-1.7017914028961196,0.7507171018595502,-0.22097556862764026
317,0.25078448761206096,"single_point","algebraic","s3_adapt_se","none",267,185,"none",-1,3.229530940246537,0.20800000008982886,0.6592734304976036,-11.454987717246453,0.47300591437424727,0.6478715723988514,0.44555647228904693,0.7749983496395523,0.6199985436590761
318,0.2647004591437282,"single_point","algebraic","agp_robust_rq","none",223,109,"none",-1,3.6585033258954645,0.20800000008982886,0.6417057825568561,-12.26127406597774,0.47293514751598675,0.6160658342650437,0.4920665652131306,0.7750004530299677,0.6200007104965672
319,5.638702432102116e12,"single_point","algebraic","s2_aaa_mle","none",1,589,"none",-1,0.6739999739169973,0.2080000002058161,0.003130545554930149,0.10899998476930328,-18.988422114563487,1.0425072590928266,43.92734740173928,0.7749768422487612,0.6176945837915666
320,1.0e15,"multipoint","algebraic","aaad","none",1,569,"none",1,0.6739999901127761,0.2080000004189964,-4.998593022525602,0.10899973836448099,56.17046631383579,-0.41402262448303206,-0.00012103787862411903,0.7750002867871588,0.6200024611417756
321,4.275186675915214,"multipoint","algebraic","agp_robust_rq","none",1,131,"none",1,0.6739996420074832,0.20800000008982886,4.918047526590026,0.10899968097910459,56.88423301745241,0.4211443855330488,0.13330943850115456,0.7750155483091126,0.6200004820904715
322,4.036453448295386,"multipoint","algebraic","agp_robust_rq","none",8,135,"none",2,0.26662652229171835,0.20800000008982886,5.627740306586631,0.22343045134924033,58.418922522288426,0.3729416356608714,0.15169901689376566,0.7750041245306988,0.6199998922360428
323,2.971774644398554,"single_point","algebraic","agp_robust","none",8,4,"none",-1,0.26650806111162834,0.20800000008982886,9.703877230946677,0.223732305785454,58.80290198302184,0.21883426220838642,0.0990945447183828,0.7749527006788508,0.6158146983740691
324,3.6930611284166757,"multipoint","algebraic","agp_robust_rq","none",16,139,"none",3,0.05098547195806971,0.20800000008982886,6.652113532118648,0.6066858351113856,60.304995405572825,0.31713392765431614,0.17996584846159427,0.7749974312247597,0.6199995466344381
325,4.349801414555131,"multipoint","algebraic","s3_adapt_se","none",1,200,"none",1,0.6739984687184488,0.20800000008982886,5.1098135106182205,0.10899644917086383,61.27846475582528,0.42875071049020175,0.13074580963783083,0.775145566122671,0.6199988260368794
326,4.084647206340998e42,"single_point","algebraic","chebyshev_bic","algebraic_resolve_t0",320,334,"none",-1,0.673999198672837,0.20800000008982886,-12.982010113532663,0.10900146068372578,-61.19283289309342,0.08576169630288669,0.4012625260431091,0.7780211851432794,0.6222824195795577
327,3.2642147673876005,"multipoint","algebraic","agp_robust_rq","none",25,143,"none",4,-0.10785571877386985,0.20800000008982886,7.891069246259803,1.4172503094239552,62.176258083181274,0.26517779461295177,0.21696851088190727,0.7750015767211647,0.6199997606826563
328,2.936214468566047,"single_point","algebraic","s3_adapt_se","none",8,156,"none",-1,0.24789885270993525,0.20800000008982886,10.655695724630139,0.23022144851063553,62.57921446571195,0.20896314917651776,0.09446430202158644,0.7748990180590307,0.6137462584483419
329,4.095461596489319,"multipoint","algebraic","s3_adapt_se","none",8,204,"none",2,0.24296272594268908,0.20800000008982886,5.932850191837404,0.23161780965619455,63.13817599426157,0.37505617405989494,0.1507480563794927,0.7749997910894102,0.6199912990575858
330,0.33708318031620155,"single_point","algebraic","agp_robust_rq","none",267,111,"none",-1,-1.4579245146694308,0.20800000008982886,0.7518106003383339,14.639714833602515,0.473016562001887,0.8772882213491934,0.29281205359589074,0.7749966687777514,0.6199958649400922
331,2.8067409490802913,"multipoint","algebraic","agp_robust_rq","none",36,147,"none",5,-0.38020173292720083,0.20800000008982886,9.14993433406555,3.2824338894179226,63.81845061246554,0.22214164610731138,0.26071841732879875,0.7749988471738916,0.6199996197454385
332,3.726962674277596,"multipoint","algebraic","s3_adapt_se","none",16,208,"none",3,0.03111278061085646,0.20800000008982886,7.122165209387445,0.6340083530343626,65.37609806547215,0.3145600903610718,0.1814567098193816,0.774998458034663,0.6199912302263513
333,3.2591994953228287,"multipoint","algebraic","s3_adapt_se","none",25,212,"none",4,-0.12460747370703855,0.20800000008982886,8.582477541405988,1.4770047934544241,67.57248444091162,0.2591585627261128,0.22214688636314087,0.7750003375625546,0.6199913272742972
334,6.817269306965822e10,"single_point","algebraic","chebyshev_bic","none",16,303,"none",-1,1.459626745872294,0.20800000013091785,0.018790448340907817,-0.26295542305156083,-16.185121200479784,0.34642081547275555,54.234988830492775,0.7507171018595502,-0.22097556862764023
335,2.7627642151756615,"multipoint","algebraic","s3_adapt_se","none",36,216,"none",5,-0.41060749577634337,0.20800000008982886,10.073357732717866,3.41889327785639,69.45612906206003,0.21448869172977708,0.2702546164855979,0.7749988502624282,0.6199912504787238
336,2.7361079811116344e45,"single_point","algebraic","s2_aaa_mle","algebraic_resolve_t0",63,604,"none",-1,0.673999198672837,0.20800000008982886,-22.498542290047872,0.10900146068372579,-69.41927003205716,0.04313138005341954,6.328292172299285,0.7750683794164842,0.6212391974785878
